Problem_CUI,Rx_CUI,co_occurrance_probability
C1320835,C2343627,0.004183179216204314
C1561643,C0710781,0.004183070866141733
C0018681,C4281882,0.004182933630786392
C0151908,C0710782,0.004182850313713774
C1258215,C4048933,0.004182700351346829
C0018926,C0711421,0.004182642035552457
C0741439,C2920421,0.004182544846175295
C1265876,C0593905,0.004182509505703422
C0004604,C0593904,0.004182509505703422
C1565489,C0693367,0.004182350480970306
C0018681,C4048954,0.004182258419546555
C0746883,C4082779,0.0041820813897378165
C0242656,C1169578,0.004181913225300575
C0000921,C4281882,0.004181767493727349
C0234233,C0710781,0.004181013280865716
C0018932,C0980636,0.004180919802356519
C0042963,C0980636,0.004180919802356519
C2183328,C4282000,0.004180602006688964
C0221103,C4282000,0.004180602006688964
C0021141,C4282000,0.004180602006688964
C0008031,C4048954,0.00418041804180418
C1140999,C4281882,0.004180019506757698
C0749225,C0876711,0.0041797283176593526
C2073348,C0711421,0.004179728317659352
C0031106,C1359886,0.0041795267489711935
C0149801,C4282061,0.004179204279505182
C3714660,C1169578,0.004179000522375065
C0018802,C4281882,0.0041788549937317185
C2364135,C4048954,0.0041785792830437655
C0085631,C0711421,0.004178272980501393
C0267841,C0782173,0.004178272980501392
C0015672,C0712925,0.004177545691906006
C0029443,C0975411,0.004177377892030849
C0015672,C4281882,0.004177109440267335
C0042963,C4282061,0.004176644205602272
C0546817,C1359886,0.004176572640236458
C0023895,C0712925,0.004176455233620465
C0001127,C4048957,0.004176455233620465
C1514893,C4282061,0.00417641162712997
C0700198,C0975411,0.00417603597815612
C0221103,C4082779,0.00417603597815612
C2826321,C4281975,0.004175365344467641
C0020456,C2920421,0.004175171645945444
C0019348,C2343627,0.004174906613931004
C0042029,C1639201,0.0041739130434782605
C0085628,C0782173,0.004173622704507512
C0011880,C0593736,0.00417312507452009
C0344315,C4048954,0.00417307269931913
C0013404,C0716159,0.004172714078374456
C0015967,C0782173,0.004172461752433935
C0085681,C0782173,0.004172461752433935
C0018681,C4082647,0.004172178691360537
C0006849,C0975411,0.00417201540436457
C0235480,C4281882,0.004171881518564873
C0009492,C4281975,0.004171555207925955
C0037199,C4082779,0.0041713460612867
C0268529,C4281975,0.004171011470281543
C2830004,C1359886,0.004169339320076972
C0085616,C0782173,0.004168982768204558
C0022661,C1696556,0.004168837936425221
C2073348,C4281882,0.004168403501458941
C0860062,C4082647,0.004168361122407483
C0018946,C0980636,0.004168245547555892
C0020433,C0975411,0.004168002564924656
C0012359,C0710781,0.004167688158862467
C0023380,C4048954,0.004167580609782847
C3714514,C4282051,0.004167455957567722
C0038358,C4082647,0.004167090151438155
C1135191,C4082772,0.004166666666666667
C0018946,C0711421,0.004166666666666667
C0036572,C4282056,0.004166148488993907
C0037199,C4281975,0.004166124202577789
C0023882,C4281975,0.004166124202577789
C0085577,C4082647,0.00416581995529364
C0149801,C4082647,0.00416581995529364
C0012359,C0711421,0.004165220409580007
C0596601,C4048954,0.004164839982463832
C2830004,C4281875,0.004164839982463831
C0001122,C4048933,0.0041645843744794265
C0600688,C0977796,0.004164451532872585
C0042029,C4282000,0.004164353137146031
C0042373,C0782173,0.00416435313714603
C0856054,C0710782,0.004164187983343249
C0007131,C0981517,0.004163775156141569
C0013404,C4282051,0.004163512490537472
C0085762,C0711421,0.004162330905306971
C0003962,C0782173,0.00416204217536071
C0027051,C0980955,0.00416179906542056
C0151744,C0140600,0.00416158427208151
C0013404,C4282056,0.004161232221601144
C0019163,C0782173,0.004160887656033287
C0014544,C1639201,0.004160887656033287
C0151699,C0782173,0.00415973377703827
C0274281,C0782173,0.00415973377703827
C1321878,C0981517,0.0041591570774989605
C0677930,C4082772,0.004158580537843083
C0554309,C0782173,0.004158580537843083
C0040822,C0782173,0.004158580537843083
C0018946,C4048933,0.0041583499667332
C0856054,C4082647,0.004158215010141988
C0037088,C2343627,0.004157549234135667
C0543419,C0782173,0.0041574279379157425
C0238052,C0712925,0.004156923876331514
C0019080,C0710782,0.004156769596199525
C0003873,C2343627,0.004156639684970466
C0085762,C4082647,0.004156528791565288
C0014591,C0782173,0.004156275976724855
C0085762,C4048933,0.004156275976724854
C0302148,C4048223,0.00415573053368329
C2004489,C0876711,0.004155124653739612
C0008031,C0691212,0.004155124653739612
C1517205,C0782173,0.0041551246537396115
C0020598,C4082779,0.004154682007031001
C0520863,C0977439,0.00415446434652319
C1135194,C0710783,0.004154078549848943
C0037315,C0782173,0.004153973968429797
C0332448,C0782173,0.004153973968429797
C0000921,C2343627,0.004153913423699169
C2364135,C0977439,0.004153898535921008
C0003486,C0981517,0.004153398864737644
C0003578,C4082779,0.00415335463258786
C0018802,C0977439,0.004153050108932462
C0948089,C0782173,0.004152823920265781
C0398738,C3888358,0.004152510381275953
C0014544,C0977439,0.004151636833866467
C0085631,C4082779,0.004151365160466231
C0009566,C0981517,0.004151100041511001
C0008031,C0975411,0.004150702426564496
C0085577,C4282000,0.004150525733259547
C0085631,C4282050,0.004150321223491955
C0006826,C0710782,0.004149377593360996
C0017181,C4281944,0.0041488712629652235
C0031106,C4082779,0.00414871549385671
C0012634,C4282050,0.004148198658938516
C2364135,C0975411,0.004148053605615827
C0085762,C4282050,0.004147727272727273
C0017181,C0976856,0.004147353012929983
C0023895,C0981517,0.00414651002073255
C0042963,C4082772,0.00414651002073255
C0034063,C0710781,0.004146341463414634
C0878544,C0710783,0.004146249528835281
C1565489,C0712925,0.0041450777202072546
C0546817,C0712925,0.004144004144004144
C0031106,C2608111,0.004143646408839779
C0019080,C0691212,0.004141858659073259
C0038454,C0593904,0.004141566265060241
C0340643,C0981738,0.004141566265060241
C0014009,C0710783,0.0041400075272864136
C0042373,C0981738,0.0041384499623777285
C0011849,C0939651,0.004138266796494645
C0026266,C0978604,0.0041381792011514935
C1561643,C2343627,0.004137630662020906
C0004604,C0712925,0.004137574347039048
C0013922,C0975411,0.004137492043284533
C0745283,C3888181,0.0041371528866044
C0003578,C3888181,0.004136634283923535
C0042963,C3888181,0.004135856623637048
C0496892,C3888358,0.004135338345864662
C1849718,C0689877,0.004134366925064599
C0085605,C3888181,0.004133784291619692
C0029408,C0689877,0.004133654839820875
C0042373,C0939651,0.004132231404958679
C3714660,C0981517,0.004132231404958679
C0003578,C0981356,0.004132231404958678
C0042963,C2343627,0.004132231404958678
C0029944,C0975411,0.004130918334922148
C0028778,C0711421,0.004130808950086058
C0546817,C2608111,0.0041279669762641896
C0034063,C0938971,0.0041279669762641896
C0037199,C0978604,0.004127041090974341
C0025222,C1639201,0.004126547455295736
C0520863,C0876711,0.004126547455295736
C0596601,C0689877,0.004126547455295736
C0745283,C0689877,0.004125128910278446
C0013404,C0995060,0.0041239090821904665
C0025222,C2343627,0.004123263888888889
C1258215,C4082638,0.00412190856857357
C0740991,C0975164,0.00412182276162125
C0001125,C4048954,0.004121475054229935
C2183328,C0939651,0.004121212121212122
C0001122,C4282061,0.004121185119180218
C0002064,C0689877,0.004120879120879121
C0012359,C4282051,0.004120488775220233
C0020456,C4282051,0.004119903395368661
C0009566,C4082638,0.004119850187265918
C0333288,C0981738,0.0041183077499064025
C0011127,C0939651,0.004118217054263566
C0041948,C4082638,0.004117793860743698
C0029408,C0876711,0.00411663807890223
C0028778,C4282051,0.00411581038887312
C0010200,C4082638,0.004114200224410921
C0002940,C0689877,0.00411381556393555
C0018799,C0710783,0.004113687359760658
C0876973,C0975164,0.00411240575736806
C1258215,C0939651,0.00411124546553809
C0403447,C0939651,0.00411124546553809
C0010340,C2955100,0.0041109969167523125
C0003578,C4082638,0.00410958904109589
C0024115,C0710783,0.004109077325364214
C0018946,C0975411,0.0041087231352718075
C3668885,C0978252,0.0041087231352718075
C0026946,C0978252,0.00410612760581175
C0006849,C0975164,0.0041058394160583935
C0006114,C0978252,0.004104831070413641
C0014009,C0978252,0.004104831070413641
C0151744,C4082638,0.004104477611940298
C0596601,C0974988,0.004104329405534225
C1514893,C0978604,0.004104211277658815
C0041948,C0774583,0.004103836610040084
C0020433,C0994978,0.0041037426132632965
C0019080,C4282056,0.004103711994030965
C0029443,C0978252,0.004103535353535354
C1510453,C0975164,0.004103031684522453
C1140999,C1169578,0.004103011785246616
C0677042,C4282056,0.0041029466616933985
C0043144,C0980636,0.004102946661693398
C0152020,C0978252,0.004102887801798958
C0344315,C0774583,0.0041026619597366665
C0085082,C0978624,0.004102316602316603
C4761312,C1359886,0.00410203820023074
C0520863,C0981738,0.004101416853094706
C0860062,C0939651,0.004101326899879374
C0019054,C1169578,0.0041012216404886555
C0026771,C0973757,0.004101161995898838
C2073348,C0974988,0.004101071570313533
C3263723,C0978252,0.004100946372239748
C0017181,C0712925,0.004100461301896463
C0344315,C0939651,0.0041003376748673425
C0151744,C4281944,0.004100116271953981
C0027051,C1169578,0.0040997906489881365
C0012359,C4281944,0.004099614513859145
C0032326,C0774583,0.004099142040038132
C0037199,C0994978,0.004099032628299721
C0021141,C0978252,0.004099006779126596
C0028778,C4282056,0.00409861516487611
C0001418,C0978624,0.004098360655737705
C2364135,C0981738,0.004098360655737705
C0700148,C0978252,0.004097714736012608
C3714514,C0978604,0.0040969006056287855
C0018965,C0978612,0.0040969006056287855
C0011127,C0973757,0.00409626216077829
C0020456,C0978604,0.004096170970614426
C0002064,C0774583,0.004096018289197942
C4761312,C4082777,0.0040957315568714535
C0019079,C0994978,0.0040956749672346
C0015970,C4282007,0.004095483267025509
C0442874,C0975164,0.004094631483166515
C0023882,C0978252,0.004094488188976378
C0008370,C0978624,0.004094412331406552
C0034063,C4281944,0.004094353458812027
C0015672,C0710783,0.004093784890212133
C1258215,C0975164,0.0040937002501705705
C0018965,C4282050,0.0040937002501705705
C0221103,C4082780,0.004093154551870148
C0019054,C2920421,0.004093023255813954
C0003873,C0978252,0.004092554698567606
C0003811,C1169578,0.004092294296909011
C0038358,C2920421,0.004092261904761905
C0021400,C4281944,0.004091353199804592
C0019080,C0774583,0.004091341579448145
C0000921,C0975164,0.00409090909090909
C0000921,C4282007,0.004090696587190276
C0010346,C0978624,0.0040904716073147255
C0027651,C4281944,0.004090104389231426
C0042029,C0978252,0.004089979550102249
C2364135,C0978252,0.004089336269267065
C0038454,C0977796,0.0040892523779891546
C0019054,C0981738,0.004089219330855019
C0006826,C0774583,0.004089007227082541
C0018932,C0981742,0.0040885860306643955
C0037088,C4082780,0.004087961657738935
C0039070,C4282050,0.004087889626980072
C0042963,C2920421,0.0040869403678246334
C0024115,C0977439,0.004086915060281997
C0019054,C4282007,0.004086875291919663
C0023895,C4282007,0.004086398131932283
C0013922,C0981738,0.004086181277860327
C0029408,C0978252,0.004086122898004086
C0014544,C4282007,0.00408592108335279
C0085082,C4082743,0.004084663943557372
C0011175,C0978624,0.004084574723690533
C0238052,C0981742,0.0040844111640571815
C0860062,C0975164,0.0040844111640571815
C0235480,C0994978,0.004083632799738648
C0019054,C0975164,0.004083484573502722
C0039239,C0710781,0.004082612872238233
C0018790,C3887855,0.004082465809348847
C3714660,C0980955,0.004082227729989794
C0028778,C0140600,0.004082217288548306
C0745283,C4282007,0.004081632653061225
C0596601,C3888358,0.004081632653061225
C0013604,C0978624,0.004081632653061225
C0019054,C4082780,0.004081058260624824
C0031106,C0939651,0.0040806529044647155
C0003811,C0876711,0.004080244814688881
C0001125,C0140600,0.0040798797509126045
C0085577,C0975164,0.004078857919782461
C0032227,C0593905,0.0040786058583611425
C0011880,C4082780,0.004078188721698777
C0151908,C0973757,0.0040781648258283775
C0012359,C0981742,0.004076086956521739
C0042514,C0687868,0.004076086956521739
C0021141,C3887855,0.004075810067250866
C2183328,C3887855,0.004075810067250866
C1510453,C3887855,0.004075810067250866
C0012634,C0939651,0.004075761208343324
C0002064,C0712074,0.0040756439517443755
C0264492,C4082743,0.004075583549462764
C0017181,C0140600,0.004075504075504076
C0234233,C0973757,0.004075394803871625
C0278134,C0978624,0.004074784276126558
C2830004,C0978604,0.004074402125775023
C0234233,C4082780,0.004074178139926946
C0027947,C4082743,0.004074074074074075
C0085682,C0978624,0.004072831816003834
C0028961,C0939651,0.004072831816003834
C0014867,C0981442,0.004072766766223188
C0020598,C0981738,0.0040725657164013334
C0008370,C4082743,0.0040725657164013334
C0745283,C0981738,0.0040725657164013334
C1510453,C0978624,0.00407185628742515
C0028754,C0978624,0.00407185628742515
C0021141,C0978624,0.00407185628742515
C0031039,C3887855,0.004071661237785016
C0018946,C3888181,0.00407115119629212
C0023530,C4082743,0.004071058475203553
C0005874,C4082774,0.0040709508578075015
C0020295,C0978624,0.00407088122605364
C0677042,C0712074,0.004070666775217781
C0006826,C0712074,0.004069672798307016
C1258215,C0691212,0.004069616417005801
C0239981,C4082743,0.004069552349241584
C1514893,C3888358,0.004069552349241583
C0040053,C3888358,0.0040680473372781065
C1514893,C0710783,0.0040680473372781065
C0039070,C0712074,0.0040680172483931335
C0038826,C4082743,0.004066543438077635
C0031526,C4082774,0.004066221318617485
C0019079,C3887855,0.004065867046147591
C0546817,C0689399,0.0040650406504065045
C2830004,C0711126,0.004064214590530381
C0035410,C4082774,0.004063270933101147
C0012634,C4282061,0.004063230546588
C0039070,C0994978,0.004063058670567203
C0032326,C4082647,0.004062563477554337
C1565489,C0772628,0.004062460327535863
C0003486,C0978624,0.004062126642771805
C0242656,C0981738,0.004062038404726736
C0221103,C4082774,0.004060913705583756
C0238052,C0981738,0.004060538944259875
C1514893,C0691212,0.004059773689211367
C0002064,C0691212,0.004059773689211367
C0700148,C4082774,0.004059736117152385
C0002064,C4082647,0.00405926527298559
C0008031,C0978624,0.004059216809933142
C0004144,C4082743,0.004059040590405904
C0017181,C0712074,0.0040574535421569425
C0032290,C4082774,0.004057382987972757
C4761312,C0978612,0.0040571529370259304
C0003873,C4082774,0.004055032585083273
C0206698,C0772628,0.00405422526289117
C0264490,C2608111,0.004054054054054053
C0036572,C3888358,0.0040530582166543845
C0037199,C0981442,0.00405295865982167
C0020258,C4281882,0.004051977085370966
C0006826,C2955100,0.004050632911392405
C3714660,C0981738,0.004050073637702504
C0267963,C4281899,0.004050008804366966
C0021308,C2608111,0.004049949375632804
C0014009,C0687868,0.004049949375632804
C0085082,C0979637,0.00404975412207116
C2183328,C4281882,0.004049713727133082
C0003873,C0981442,0.004049676025917927
C0020598,C3887855,0.004049402713099818
C0001957,C4282005,0.004048582995951417
C0021400,C0772628,0.004048070841239721
C2004489,C0687868,0.004047217537942665
C0036974,C1359886,0.004047022547697051
C0032326,C4282056,0.00404656664383988
C0004604,C1359886,0.004046502665553343
C0023380,C4082774,0.004045073678127708
C0085631,C4282056,0.004044803982576229
C0442874,C4281882,0.004044630404463041
C0206698,C1359886,0.00404416484786237
C0014591,C4082743,0.004044117647058824
C0001883,C4082743,0.004044117647058824
C1265876,C0981738,0.004044117647058824
C0020258,C4082743,0.004044117647058824
C0028778,C0981742,0.004043126684636118
C0009938,C4282005,0.004043126684636118
C0021843,C0979637,0.004041570438799076
C0677042,C0981738,0.004041146216017634
C0152020,C4282005,0.004040948275862069
C0018802,C0981442,0.004040948275862069
C0677930,C4281882,0.004040685523199109
C1849718,C0981442,0.004039859951521681
C0085682,C4082743,0.004039662137348513
C0221103,C4281975,0.004039614281991139
C1135191,C4281899,0.004038630377524144
C0028778,C0975164,0.004038590980480143
C0021141,C4082743,0.004038179148311307
C0019054,C4281882,0.00403787245892509
C0015672,C0981442,0.004037685060565277
C2183328,C0687868,0.004037685060565276
C0234233,C4282050,0.004037531987489337
C0011860,C0711126,0.00403673428196589
C0012813,C4082743,0.004036697247706422
C0018932,C4282050,0.004036613792711354
C0302148,C2608111,0.004036326942482341
C0028778,C2955100,0.004036326942482341
C0700148,C4082743,0.004035216434336023
C0020598,C4048223,0.004035216434336023
C0021400,C0876711,0.0040349697377269666
C0020598,C0710299,0.0040349697377269666
C0745283,C0710299,0.0040349697377269666
C2830004,C0876711,0.0040349697377269666
C0018946,C4282050,0.004034778655452634
C0001623,C0979637,0.004034582132564841
C0025222,C4282050,0.004034320131825672
C0029944,C4281882,0.004033940742801503
C0596601,C4281882,0.0040328188012793776
C0018926,C4281882,0.0040305767894371096
C1514893,C0710299,0.004029550033579583
